0	114.3205976	38.09174946
1	115.2485472	37.5345906
2	115.1496047	37.08045712
3	114.5456282	36.63126273
4	114.5456282	36.63126273
5	114.5921777	36.32938113
6	114.6765766	36.44979621
7	115.1546125	36.29128847
8	114.3804317	36.38035894
9	114.8065471	36.55382525
10	114.5506251	36.74756939
11	115.1933952	36.81736242
12	114.8965858	36.91639821
13	114.9544149	36.48978
14	115.2885368	36.55395673
15	114.9454504	36.36615645
16	114.9634044	36.77154483
17	114.5114623	37.07668595
18	114.5114623	37.07668595
19	114.5054433	37.45078855
20	114.5184929	37.29285791
21	114.6994974	37.48875873
22	114.7766161	37.35590801
23	114.5114623	37.07668595
24	114.5114623	37.07668595
25	114.9459695	37.63074153
26	115.0435874	37.22708833
27	115.0365817	37.06909639
28	115.6743936	37.0463754
29	115.2736176	36.98158161
30	114.5094739	36.86112734
31	115.4145291	37.3640694
32	115.5076294	36.87675997
33	115.6954074	41.67601588
34	114.8925722	40.7732372
35	115.7854472	38.70625773
36	114.7263751	41.16494362
37	115.1054444	40.61459189
38	114.6063558	41.85863688
39	114.5954006	39.84708864
40	113.9758094	41.08221564
41	114.1575241	40.10958839
42	114.7474258	40.77314965
43	114.3924691	40.68036934
44	115.8385059	40.91876122
45	115.2895493	40.98047789
46	118.7074267	41.02375563
47	118.4915944	40.61715151
48	116.8455808	38.31021514
49	116.8843978	38.29945274
50	117.504418	38.14940252
51	117.2374136	38.0643184
52	115.8365177	38.42890592
53	116.5434096	37.89451391
54	116.7156012	38.04518789
55	116.3973921	37.63390876
56	117.3364811	38.3774939
57	116.1056281	38.45135652
58	117.1104361	38.05983913
59	116.12956	38.19598144
60	116.30542	39.44448486
61	116.0912782	38.69203213
62	116.5054293	39.327853
63	117.0124021	39.76793919
64	116.4646095	38.87895049
65	117.0845879	39.98809955
66	115.6754061	37.74519141
67	113.7554142	40.36739184
68	114.0974775	40.4264122
69	113.5876167	37.86236085
70	112.7094633	40.01962345
71	112.3645576	37.61306684
72	113.1225589	36.20126837
73	113.4184205	38.09197963
74	112.5563915	37.87698903
75	113.0574161	36.05928648
76	112.8984748	36.32163084
77	113.0574126	36.54168582
78	113.442517	36.20598946
79	112.705458	36.76218994
80	112.8845659	36.12800156
81	113.3934325	36.5086699
82	113.2135799	36.1213346
83	113.2355785	36.33969127
84	112.4214538	35.49218132
85	112.4393709	39.33710837
86	112.8585782	35.49628459
87	113.2874066	35.78174364
88	112.9304124	35.8043368
89	112.4735001	39.99485956
90	112.9815986	37.07636967
91	112.7595948	37.69283941
92	113.3854518	37.08855515
93	113.7136129	37.61788404
94	113.5766057	37.33480774
95	113.1834102	37.90130761
96	112.7595948	37.69283941
97	112.3424424	37.36413128
98	112.1824556	37.19560069
99	111.7856179	36.8533675
100	111.9235632	37.0326864
101	111.0133895	35.03270691
102	110.780407	35.14954224
103	110.8445761	35.4211088
104	111.2314104	35.3629312
105	110.9894146	35.61040357
106	111.2314065	35.6226301
107	111.5754865	35.49727637
108	111.6766067	35.30301452
109	111.2264315	35.14746178
110	111.2234805	34.84292515
111	110.7006115	34.69938811
112	110.4545777	34.87282971
113	110.7185721	35.60192658
114	112.7174871	38.7364759
115	112.9635286	38.47997431
116	111.4823964	35.64732734
117	111.5255302	36.0937419
118	111.7253755	35.74442908
119	111.4485401	35.88206267
120	110.6384159	36.76590867
121	110.8534979	35.97644167
122	111.1504497	37.52449775
123	111.3783966	35.62536482
124	112.0355987	37.44430008
125	112.1625677	37.55777224
126	110.8953898	37.43549296
127	110.8415955	37.0044705
128	111.1856296	37.36287279
129	111.1876282	36.98787267
130	111.785606	37.15106332
131	111.7945966	37.27129179
132	117.1263994	36.6565542
133	116.4626167	36.29486132
134	116.7583871	36.56021588
135	117.1806211	36.98397052
136	117.1635298	37.31497072
137	117.5325654	36.68553275
138	120.4535362	36.39474917
139	120.0395354	36.27034909
140	120.2045465	35.96638287
141	119.9767007	36.75993613
142	120.5245562	36.8939563
143	118.1044342	36.96560798
144	117.8333943	37.17726865
145	117.3305419	34.81599405
146	118.5814317	37.57855513
147	117.1725652	35.12003481
148	118.261618	37.4958603
149	118.426002	37.06048885
150	120.7184143	36.98463557
151	120.4406017	37.36113714
152	118.836488	36.71299619
153	118.54945	36.5191295
154	119.4164022	36.00200886
155	119.2256075	36.4838422
156	119.762411	36.38895671
157	119.404406	36.86516107
158	118.7974154	36.86192175
159	117.1354138	34.8133151
160	116.6573928	35.01788772
161	116.3486131	35.41325504
162	116.5054411	35.71705539
163	117.2574286	35.67060048
164	116.1026203	35.80806389
165	116.7901152	35.55795237
166	116.993416	35.58737229
167	117.0144042	35.40752093
168	116.8125785	35.7645391
169	117.0944948	36.20585804
170	117.7746062	35.91461987
171	116.4775942	35.94190802
172	122.0644284	37.20011333
173	121.5464286	36.92517736
174	122.4925046	37.17131794
175	116.7754008	36.18881122
176	119.5334154	35.422839
177	119.2155804	35.7556971
178	118.8757122	35.59687205
179	117.6665907	36.20884143
180	118.4714915	35.55609767
181	118.3735871	34.61922593
182	118.6346173	35.79618058
183	118.363533	35.11067124
