6.324077729	6.469937242	6.615796755	6.761656267	6.90751578	7.053375293
1.294348069	3.172120659	3.173665349	3.175210039	3.176754729	3.178299419
9.050172433	6.32059706	6.501243047	6.681889035	6.862535022	7.04318101
6.764833238	6.934320603	7.103807968	7.273295334	7.442782699	7.612270064
5.067378501	5.119373376	5.17136825	1.190691684	5.275358	5.327352875
5.694975391	5.852003896	6.009032401	6.166060906	6.323089411	6.480117916
4.944206808	5.043345357	5.142483906	5.241622455	5.340761003	5.439899552
6.062295449	6.206611233	6.350927017	6.495242801	6.639558585	6.783874369
6.619846003	6.749097542	6.878349081	7.00760062	7.136852159	7.266103698
6.365272388	6.560781012	6.756289636	6.95179826	7.147306884	7.342815509
2.818399084	3.816074339	2.682030321	1.584367278	2.771932487	2.877959542
5.764356951	5.909920266	6.05548358	6.201046895	6.346610209	6.492173524
6.183136495	6.33296919	6.482801886	6.632634581	6.782467276	6.932299971
5.379148211	5.532994832	5.686841454	4.720624152	5.994534696	6.148381317
5.723490792	5.865840027	6.008189262	6.150538497	6.292887732	6.435236966
5.476254261	5.588169601	5.700084941	5.812000281	5.923915621	6.035830961
5.301175186	5.410342309	5.519509432	5.628676554	5.737843677	5.8470108
4.144100644	4.228272561	4.312444479	4.396616396	4.480788313	4.56496023
1.755858183	2.010606953	1.861651068	2.618699093	1.899753954	1.893846405
7.286954268	7.445233365	7.603512462	7.761791559	7.920070656	8.078349754
6.585009218	6.774506331	6.964003444	7.153500557	7.34299767	7.532494784
6.264390665	6.43904906	6.613707455	6.78836585	6.963024246	7.137682641
5.672438942	5.80042508	5.928411219	2.477150917	6.184383496	6.312369635
6.132781763	6.290368316	6.447954869	6.605541422	6.763127975	6.920714528
5.633076673	5.832335985	6.031595297	6.23085461	6.430113922	6.629373234
5.841052463	6.041530163	6.242007864	6.442485565	6.642963265	6.843440966
5.313996249	5.493496869	5.672997489	5.852498108	6.031998728	6.211499348
5.221878733	4.881974417	3.584984958	5.113420118	3.564085475	3.507615412
2.20547422	3.268461953	2.71122708	2.316443556	2.141058655	2.600417246
2.012568031	3.232002536	1.801328525	3.175905455	1.671842124	1.744646275
6.285992088	6.464335655	6.642679222	6.821022789	6.999366356	7.177709922
7.117896522	5.974675442	6.506079501	6.355201747	6.861481481	7.130441187
4.828899537	4.907346969	4.985794401	5.064241834	5.142689266	5.221136698
4.136205534	4.805530803	3.435960075	3.040935673	4.385677168	5.661517114
4.113771319	4.163101789	4.212432259	4.261762729	4.311093199	4.360423669
0.335820896	1.354334392	0.000952381	0.30009357	0.000248756	0.245525885
0.825075196	0.823264348	0.821453499	0.81964265	0.817831802	0.816020953
0.700539368	0.695111416	0.689683463	0.684255511	0.678827559	0.673399607
1.974539433	0.960859789	0.640512079	0.006994012	0.51316726	0.69022823
0.714854781	0.710792303	0.706729825	0.702667348	0.69860487	0.694542392
0.017709924	0.583254655	0.010325407	0.555293222	0.006021505	0.000957535
1.667268721	1.65017138	1.63307404	1.615976699	1.598879358	1.581782018
2.001221964	1.973575923	1.945929882	1.918283841	1.8906378	1.862991758
2.540352408	2.483035042	2.425717676	0.039640131	2.311082943	2.253765577
0.00268414	0.561300152	0.003240741	0.503913631	0.002925073	0.446527111
0.13021518	0.569191674	0.061014572	0.465964747	0.022964341	0.116129032
0.021970185	0.900781241	0.628494955	0.356208669	0.000472986	0.001183165
3.317161543	3.373335557	3.429509571	3.485683585	3.541857599	3.598031613
4.365890509	4.46673852	4.567586532	4.668434544	4.769282556	4.870130568
3.976197035	4.092590695	4.208984354	4.325378014	4.441771673	4.558165333
5.84102091	4.056752332	4.437144378	1.691404036	5.072142385	5.495025934
1.385219664	1.225161612	1.065103559	0.905045506	0.744987453	0.5849294
3.091733618	4.411385032	4.546777672	4.682170312	5.232308278	4.843141023
6.232938789	6.421075993	6.609213197	6.797350401	6.985487605	7.173624809
4.421272494	5.717968029	4.960848775	6.088833097	6.829066986	7.495116141
3.002769124	3.251294467	1.22060505	8.819260766	1.16408989	1.137817744
4.211825706	4.339742795	4.467659884	4.595576973	4.723494063	4.851411152
2.647054203	5.212409837	5.286069652	5.853621215	6.341800247	6.760359281
4.831225923	4.889141466	4.947057008	5.004972551	5.062888093	5.120803636
2.389232052	2.420518031	2.451804011	2.48308999	2.51437597	2.545661949
5.063204593	5.237544962	5.411885331	5.586225701	5.76056607	5.934906439
7.115109857	7.30499636	7.494882863	7.684769366	7.874655869	8.064542371
6.399749764	6.59336854	6.786987317	6.980606094	7.17422487	7.367843647
6.73769689	6.926724971	7.115753052	7.304781133	7.493809214	7.682837296
3.095654762	3.293046194	1.421943844	0.650775779	3.306221323	3.310613033
7.554336931	7.777698468	8.001060005	8.224421542	8.447783079	8.671144615
3.3119909	4.694157162	3.575896079	11.76287481	3.713084176	2.934231806
5.360035421	5.425549041	5.491062661	5.55657628	5.6220899	5.68760352
0.44683908	1.530600982	0.357162166	1.041261134	0.246308744	0.133436924
3.440705017	3.440285328	3.439865638	3.439445949	3.43902626	3.438606571
1.733316966	1.595758521	1.458200076	1.320641631	1.183083187	1.045524742
1.221156544	1.244498464	1.267840384	1.291182304	1.314524224	1.337866144
3.282984167	3.379073322	3.475162476	3.57125163	3.667340784	3.763429938
2.327677329	2.310133642	2.292589954	0.011933174	2.25750258	2.239958893
0.1848836	1.45112101	0.125979444	0.766968165	0.05763874	0.047188734
0.24444604	1.447438886	0.172784497	6.120955882	0.156138731	0.12605535
3.543699912	3.633837557	3.723975203	3.814112848	3.904250493	3.994388138
0.322855592	1.494884952	0.337087338	0.40141186	0.21166228	0.155587669
0.094256869	1.360534682	1.27610191	0.019552892	0.122716843	0.119779907
5.439487413	5.575399273	5.711311133	5.847222992	5.983134852	6.119046712
0.277493606	1.389954706	0.269054178	0.361411087	0.257177764	0.22445122
0.492654545	1.648412769	0.528907019	0.781520301	0.589064703	0.304612604
2.055490654	2.570093458	2.04002193	0.385159011	1.769836066	1.21918552
0.095694276	0.030807899	0.119830585	0.405211025	0.102919601	0.247135076
3.628557326	3.690609912	3.752662499	3.814715086	3.876767672	3.938820259
2.671997655	2.71039535	1.674866124	2.78719074	2.825588436	2.863986131
3.089130435	3.397149707	3.142424242	3.534726798	3.603515343	3.672303888
3.358041298	3.416669881	3.475298464	3.533927048	3.592555631	3.651184214
0.07207557	1.242356814	0.005239356	0.905317083	0.05875025	0.3525576
0.817630634	0.826609492	0.83558835	0.844567208	0.853546067	0.862524925
4.782180413	4.872110038	4.962039664	5.05196929	5.141898915	5.231828541
2.40515163	3.34289948	4.28064733	5.21839518	6.15614303	7.09389088
3.440402812	3.458757693	3.477112573	0.000958084	3.513822334	3.532177215
3.503863431	3.628547117	3.753230804	3.87791449	4.002598176	4.127281862
4.860634539	4.997788284	5.134942028	5.272095773	5.409249518	5.546403262
3.36038872	3.49362165	3.626854579	3.760087509	3.893320439	4.026553369
5.440532921	5.533131866	5.62573081	5.718329754	5.810928699	5.903527643
1.662207804	0.038309859	1.362206098	2.137516301	1.018206495	0.826479625
0.996951648	1.709574723	0.521596062	0.496051804	0.160521701	0.126421107
1.030490405	1.942233942	1.764772727	1.993723597	2.019468424	2.045213251
2.083177395	2.750965251	2.382789063	8.350627138	7.41297685	13.6393925
3.325861593	3.332224741	1.556279328	5.708078797	2.204833244	2.747298053
3.812884995	3.840943188	3.869001381	3.897059575	3.925117768	3.953175961
3.256968712	3.002618387	3.5495836	1.568548387	2.647719216	2.576608187
4.344628579	4.484943287	5.170727969	4.765572703	8.058860759	5.046202118
4.105834769	4.384615385	5.101684076	4.427451559	4.525869411	5.756411348
4.748968849	4.832433653	4.915898456	4.99936326	5.082828063	5.166292866
4.470905781	4.176933609	3.440252815	4.289864893	5.044673694	6.494159163
3.538416932	2.61530849	1.160083801	1.971983837	1.43339124	2.245120968
3.369679601	3.382254239	3.394828877	3.407403515	3.419978153	3.432552791
1.554187609	2.051411722	2.023285875	1.995160028	1.006615637	1.090959835
3.88425247	3.9248219	3.96539133	4.005960761	4.046530191	4.087099622
7.896901408	5.452813043	5.844059406	5.651545457	5.750911664	5.850277871
4.187500539	4.230078132	4.272655725	4.315233318	4.357810912	4.400388505
3.614608231	3.62153882	3.628469409	3.635399998	3.642330587	3.649261176
0.084183104	1.41252696	0.065263011	6.318924303	0.084336032	0.04841673
4.15105445	4.214119842	4.277185234	4.340250625	4.403316017	4.466381408
4.445590576	4.503884619	4.562178663	4.620472706	4.67876675	4.737060793
3.406575463	3.677563427	3.31002913	4.914746966	3.489303523	3.717294127
4.001708368	4.051267187	4.100826006	4.150384825	4.199943645	4.249502464
2.886083893	2.930869891	2.975655888	3.020441886	3.065227883	3.11001388
0.112698974	0.763358104	0.086495583	0.440378328	0.074651585	0.095265344
1.400154083	1.304571835	1.141232604	1.121200075	9.634009009	1.160576208
2.293870917	2.377003261	2.460135606	1.756126482	2.626400295	2.70953264
4.008047719	3.986759415	4.198475967	3.944182807	4.602113821	2.747985696
0.366645797	0.808033035	0.310377744	0.237898419	0.176038685	0.33931212
5.5	2.190694196	4.7	1.703432494	0.031578947	0.039578947
0.686545624	0.690220336	0.264075735	0.69756976	0.701244471	0.704919183
1.26536365	1.298137804	1.330911958	3.284519857	1.396460265	1.429234419
0.062602965	0.899708009	0.059562044	0.314704755	0.87075924	0.002384106
2.913602261	2.964462771	3.015323281	3.066183791	3.1170443	3.16790481
2.794048106	2.830695592	2.867343078	0.075827072	2.94063805	2.977285536
4.822744279	0.169411127	5.187233907	5.930568935	5.774445809	5.730103694
5.158518276	5.243154371	5.327790466	5.412426561	5.497062656	5.58169875
2.738209187	3.302425783	1.506898131	16.12070344	1.531349053	1.667014513
5.808880305	5.901964718	5.995049131	6.088133544	6.181217957	6.27430237
7.09495654	7.278925508	7.462894475	7.646863443	7.830832411	8.014801379
5.460346917	5.558627139	5.656907361	5.755187583	5.853467805	5.951748027
6.916357222	7.101161178	7.285965134	7.47076909	7.655573046	7.840377002
6.502413616	6.69706141	6.891709205	7.086356999	7.281004794	7.475652588
11.7943035	10.39076168	11.37044007	5.225638891	13.3859339	13.4077621
6.292728259	6.442520185	6.592312111	6.742104037	6.891895963	7.041687889
6.913550641	7.096839641	7.280128641	7.463417641	7.646706641	7.829995642
7.856545333	8.012982693	8.169420052	8.325857412	8.482294772	8.638732132
